"time","geo","unit","statinfo","quant_inc","quant_inc_label","statinfo_label","unit_label","value","flag"
2004,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.4,
2005,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.7,
2006,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.5,
2007,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.5,
2008,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.6,
2009,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.8,
2010,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.9,
2011,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.4,
2012,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",8.7,
2013,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",8.9,
2014,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9,
2015,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",8.9,
2016,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",8.9,
2017,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.3,
2018,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
2019,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.4,
2020,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.3,
2021,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.6,
2022,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.3,
2023,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.4,
2024,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.3,
2025,"EL","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.5,
1995,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
1996,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
1997,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9,
1998,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
1999,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
2000,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
2001,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
2004,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.1,"b"
2005,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.8,
2006,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.8,
2007,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.9,
2008,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.8,"b"
2009,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.5,
2010,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.2,
2011,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.1,
2012,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",8.9,
2013,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.1,
2014,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",8.6,
2015,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",8.5,
2016,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",8.8,
2017,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",8.7,
2018,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.2,
2019,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.4,
2020,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.5,
2021,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.1,
2022,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.7,
2023,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.9,
2024,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
2025,"ES","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.1,
1995,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11,
1996,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
1997,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
1998,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
1999,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
2000,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
2001,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
2004,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12.1,"b"
2005,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12.3,
2006,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12.4,
2007,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12.5,
2008,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.9,"b"
2009,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.9,
2010,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.8,
2011,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.6,
2012,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.7,
2013,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.8,
2014,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12.1,
2015,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
2016,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
2017,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.9,
2018,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12.1,
2019,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12.1,
2020,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.7,"b"
2021,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.7,
2022,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.4,"b"
2023,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.3,
2024,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.3,
2025,"FR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.2,
2010,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.8,
2011,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.9,
2012,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.9,
2013,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
2014,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.2,
2015,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.1,
2016,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.4,
2017,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.3,
2018,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.3,
2019,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.7,
2020,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.9,
2021,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.6,
2022,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11,
2023,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.5,"b"
2024,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.4,"b"
2025,"HR","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.6,
1995,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9,
1996,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
1997,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
1998,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
1999,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11,
2000,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11,
2001,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11,
2004,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.9,"b"
2005,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
2006,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
2007,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.1,
2008,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.3,
2009,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.2,
2010,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.1,
2011,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.7,
2012,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.8,
2013,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.6,
2014,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.6,
2015,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.5,
2016,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.1,
2017,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.4,
2018,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.3,
2019,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.4,
2020,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.6,
2021,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.6,
2022,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",9.8,
2023,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.2,
2024,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10,
2025,"IT","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.4,
2005,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.6,
2006,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.9,
2007,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.7,
2008,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.8,"b"
2009,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.7,
2010,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.5,
2011,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.8,
2012,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.4,
2013,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.1,
2014,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.7,
2015,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",10.7,
2016,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11,
2017,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.5,
2018,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.8,
2019,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.4,
2020,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.9,
2021,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
2022,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.9,
2023,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",12,
2024,"CY","EUR","SHARE","Q1","First quartile","Share of national equivalised income","Euro",11.8,
