"time","geo","unit","statinfo","quant_inc","quant_inc_label","statinfo_label","unit_label","value","flag"
2007,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",17.3,
2008,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",17.9,
2009,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18,
2010,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",17.9,
2011,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",17.7,
2012,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",17.9,
2013,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",17.8,
2014,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",17.6,
2015,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",17.9,
2016,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",17.9,
2017,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18,
2018,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18.2,
2019,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18.5,
2020,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18.4,
2021,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18.4,
2022,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18.4,
2023,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18.4,
2024,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18.5,
2025,"EL","NAC","SHARE","Q2","Second quartile","Share of national equivalised income","National currency",18.6,
1995,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17,
1996,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17,
1997,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17,
1998,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17,
1999,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17,
2000,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18,
2001,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18,
2003,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.4,"b"
2004,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.9,
2005,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.7,
2006,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.4,
2007,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.3,
2008,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.9,
2009,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18,
2010,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.9,
2011,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.7,
2012,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.9,
2013,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.8,
2014,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.6,
2015,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.9,
2016,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",17.9,
2017,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18,
2018,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18.2,
2019,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18.5,
2020,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18.4,
2021,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18.4,
2022,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18.4,
2023,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18.4,
2024,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18.5,
2025,"EL","PPS","SHARE","Q2","Second quartile","Share of national equivalised income","Purchasing power standard (PPS)",18.6,
1995,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",7851,
1996,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",8214,
1997,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",9001,
1998,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",9945,
1999,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",9403,
2000,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",10495,
2001,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",10594,
2003,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",12040,"b"
2004,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",13067,
2005,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",13890,
2006,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",14359,
2007,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",15000,
2008,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",15680,
2009,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",16625,
2010,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",17000,
2011,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",15809,
2012,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",13489,
2013,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",11692,
2014,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",11000,
2015,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",10860,
2016,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",11000,
2017,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",10993,
2018,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",11200,
2019,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",11625,
2020,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",12367,
2021,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",12308,
2022,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",13375,
2023,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",13850,
2024,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",14705,
2025,"EL","EUR","TC","Q3","Third quartile","Top cut-off point","Euro",15900,
1995,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",6717,
1996,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",7392,
1997,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",8168,
1998,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",9138,
1999,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",9237,
2000,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",10156,
2001,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",10594,
2003,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",12040,"b"
2004,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",13067,
2005,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",13890,
2006,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",14359,
2007,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",15000,
2008,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",15680,
2009,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",16625,
2010,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",17000,
2011,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",15809,
2012,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",13489,
2013,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",11692,
2014,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",11000,
2015,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",10860,
2016,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",11000,
2017,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",10993,
2018,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",11200,
2019,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",11625,
2020,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",12367,
2021,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",12308,
2022,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",13375,
2023,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",13850,
2024,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",14705,
2025,"EL","NAC","TC","Q3","Third quartile","Top cut-off point","National currency",15900,
1995,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",10104,
1996,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",10524,
1997,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",11175,
1998,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",12014,
1999,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",11731,
2000,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",13369,
2001,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",13523,
2003,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",15015,"b"
2004,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",15215,
2005,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",15857,
2006,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",16271,
2007,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",16845,
2008,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",17469,
2009,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",18128,
2010,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",17904,
2011,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",16733,
2012,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",14269,
2013,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",12634,
2014,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",12424,
2015,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",12712,
2016,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",13270,
2017,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",13069,
2018,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",13168,
2019,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",13852,
2020,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",14329,
2021,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",13947,
2022,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",15231,
2023,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",15695,
2024,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",16855,
2025,"EL","PPS","TC","Q3","Third quartile","Top cut-off point","Purchasing power standard (PPS)",18498,
1995,"EL","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1996,"EL","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1997,"EL","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1998,"EL","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
1999,"EL","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",25,
2000,"EL","EUR","SHARE","Q3","Third quartile","Share of national equivalised income","Euro",26,
