"time","geo","age","sex","income","unit","statinfo","statinfo_label","unit_label","income_label","sex_label","age_label","value","flag"
2021,"EL","Y_GE65","T","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Total","65 years or over",21.9,
2022,"EL","Y_GE65","T","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Total","65 years or over",20.8,
2023,"EL","Y_GE65","T","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Total","65 years or over",18.6,
2024,"EL","Y_GE65","T","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Total","65 years or over",16.7,
2025,"EL","Y_GE65","T","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Total","65 years or over",14.4,
2003,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",23.2,
2004,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",25.1,
2005,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",24.1,
2006,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",23.1,
2007,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",23,
2008,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",22.6,
2009,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",22.8,
2010,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",22.2,
2011,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",23.9,
2012,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",24.1,
2014,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",23.3,
2015,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",23.5,
2016,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",24.4,
2017,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",23.1,
2018,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",22.4,
2019,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",22.8,
2020,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",22.6,
2021,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",23.4,
2022,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",22.2,
2023,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",20.4,
2024,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",20.1,
2025,"EL","TOTAL","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Total",19.1,
2003,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",21.5,
2004,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",24.5,
2005,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",24,
2006,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",23,
2007,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",20.4,
2008,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",19,
2009,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",20.5,
2010,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",18.7,
2011,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",19.9,
2012,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",20.4,
2014,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",20.5,
2015,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",18.6,
2016,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",19.9,
2017,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",18.5,
2018,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",16,
2019,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",16.5,
2020,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",15.9,
2021,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",16.1,
2022,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",15.9,
2023,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",13.8,
2024,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",14.3,
2025,"EL","Y_LT18","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","Less than 18 years",12.5,
2003,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.3,
2004,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",27.3,
2005,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.9,
2006,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.5,
2007,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.3,
2008,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",24.8,
2009,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.2,
2010,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.1,
2011,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",26.5,
2012,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.1,
2014,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.1,
2015,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.3,
2016,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",25.8,
2017,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",24.5,
2018,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",24.4,
2019,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",24.9,
2020,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",24.3,
2021,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",24.7,
2022,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",23.2,
2023,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",21.8,
2024,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",21.7,
2025,"EL","Y18-64","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","From 18 to 64 years",21.4,
2003,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",16.2,
2004,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",16.8,
2005,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",16.2,
2006,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",14,
2007,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",16.5,
2008,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",17.8,
2009,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",15.6,
2010,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",15,
2011,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",18.6,
2012,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",23.6,
2014,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",19.9,
2015,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",22.1,
2016,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",23.8,
2017,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",22.2,
2018,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",21.9,
2019,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",22.6,
2020,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",23.1,
2021,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",25.7,
2022,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",24.2,
2023,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",21.7,
2024,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",19.9,
2025,"EL","Y_GE65","M","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Males","65 years or over",17.6,
2003,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.9,
2004,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",23.5,
2005,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",22,
2006,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.2,
2007,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.9,
2008,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.6,
2009,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.1,
2010,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.3,
2011,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.2,
2012,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",22.1,
2014,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.8,
2015,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",22.2,
2016,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",22.9,
2017,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.9,
2018,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.2,
2019,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.2,
2020,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.3,
2021,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.4,
2022,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",21.1,
2023,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",19.3,
2024,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",18.8,
2025,"EL","TOTAL","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Total",17.7,
2003,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",20.6,
2004,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",25.3,
2005,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",22.3,
2006,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",22.2,
2007,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",21.6,
2008,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",20.5,
2009,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",18.5,
2010,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",20.7,
2011,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",20.6,
2012,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",21.6,
2014,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",21.2,
2015,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",19.6,
2016,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",20.9,
2017,"EL","Y_LT18","F","PC_GE130","PC","MEAN","Mean income","Percentage","130 percent or over","Females","Less than 18 years",19.7,
